Date	Time	Oxygen	Temp
20-02-2023	08:35:26.697	95.263	30.962
20-02-2023	08:35:31.698	95.240	30.960
20-02-2023	08:35:36.698	95.208	30.961
20-02-2023	08:35:41.697	95.226	30.962
20-02-2023	08:35:46.701	95.301	30.972
20-02-2023	08:35:51.699	95.323	30.968
20-02-2023	08:35:56.698	95.249	30.966
20-02-2023	08:36:01.707	95.303	30.967
20-02-2023	08:36:06.699	95.305	30.966
20-02-2023	08:36:11.698	95.352	30.965
20-02-2023	08:36:16.700	95.230	30.962
20-02-2023	08:36:21.702	95.418	30.961
20-02-2023	08:36:26.704	94.511	30.966
20-02-2023	08:36:31.700	94.377	30.972
20-02-2023	08:36:36.702	94.412	30.971
20-02-2023	08:36:41.700	94.473	30.969
20-02-2023	08:36:46.700	94.441	30.977
20-02-2023	08:36:51.701	94.435	30.978
20-02-2023	08:36:56.701	94.342	30.974
20-02-2023	08:37:01.703	94.473	30.971
20-02-2023	08:37:06.701	94.467	30.978
20-02-2023	08:37:11.701	94.445	30.972
20-02-2023	08:37:16.702	94.510	30.971
20-02-2023	08:37:21.704	94.483	30.974
20-02-2023	08:37:26.707	94.502	30.975
20-02-2023	08:37:31.701	94.494	30.976
20-02-2023	08:37:36.705	94.436	30.974
20-02-2023	08:37:41.701	94.537	30.973
20-02-2023	08:37:46.702	94.457	30.969
20-02-2023	08:37:51.709	94.467	30.975
20-02-2023	08:37:56.703	94.378	30.969
20-02-2023	08:38:01.706	94.430	30.972
20-02-2023	08:38:06.704	94.496	30.969
20-02-2023	08:38:11.705	94.477	30.973
20-02-2023	08:38:16.703	94.458	30.974
20-02-2023	08:38:21.706	94.471	30.969
20-02-2023	08:38:26.703	94.514	30.968
20-02-2023	08:38:31.704	94.442	30.973
20-02-2023	08:38:36.705	94.489	30.972
20-02-2023	08:38:41.706	94.405	30.968
20-02-2023	08:38:46.704	94.435	30.969
20-02-2023	08:38:51.705	94.447	30.964
20-02-2023	08:38:56.704	94.350	30.966
20-02-2023	08:39:01.716	94.416	30.965
20-02-2023	08:39:06.704	94.346	30.962
20-02-2023	08:39:11.708	94.480	30.960
20-02-2023	08:39:16.706	94.516	30.960
20-02-2023	08:39:21.709	94.388	30.961
20-02-2023	08:39:26.707	94.456	30.964
20-02-2023	08:39:31.707	94.464	30.963
20-02-2023	08:39:36.717	94.385	30.965
20-02-2023	08:39:41.707	94.317	30.964
20-02-2023	08:39:46.707	94.365	30.968
20-02-2023	08:39:51.708	94.283	30.962
20-02-2023	08:39:56.707	94.332	30.962
20-02-2023	08:40:01.709	94.350	30.964
20-02-2023	08:40:06.709	94.182	30.967
20-02-2023	08:40:11.708	94.211	30.968
20-02-2023	08:40:16.709	94.177	30.968
20-02-2023	08:40:21.709	94.308	30.964
20-02-2023	08:40:26.708	94.181	30.964
20-02-2023	08:40:31.709	94.194	30.964
20-02-2023	08:40:36.710	94.275	30.964
20-02-2023	08:40:41.708	94.195	30.970
20-02-2023	08:40:46.709	94.120	30.970
20-02-2023	08:40:51.710	94.010	30.972
20-02-2023	08:40:56.710	94.010	30.973
20-02-2023	08:41:01.715	94.096	30.973
20-02-2023	08:41:06.711	94.122	30.970
20-02-2023	08:41:11.710	93.983	30.975
20-02-2023	08:41:16.712	93.888	30.975
20-02-2023	08:41:21.713	93.893	30.974
20-02-2023	08:41:26.713	93.853	30.976
20-02-2023	08:41:31.711	93.929	30.983
20-02-2023	08:41:36.713	93.876	30.983
20-02-2023	08:41:41.713	94.001	30.980
20-02-2023	08:41:46.712	93.803	30.981
20-02-2023	08:41:51.711	93.752	30.979
20-02-2023	08:41:56.713	93.704	30.987
20-02-2023	08:42:01.713	93.789	30.982
20-02-2023	08:42:06.712	93.709	30.986
20-02-2023	08:42:11.712	93.731	30.983
20-02-2023	08:42:16.713	93.781	30.980
20-02-2023	08:42:21.714	93.548	30.989
20-02-2023	08:42:26.718	93.713	30.980
20-02-2023	08:42:31.718	93.536	30.981
20-02-2023	08:42:36.728	93.624	30.985
20-02-2023	08:42:41.715	93.527	30.992
20-02-2023	08:42:46.716	93.502	30.991
20-02-2023	08:42:51.717	93.426	30.988
20-02-2023	08:42:56.715	93.425	30.982
20-02-2023	08:43:01.716	93.422	30.984
20-02-2023	08:43:06.716	93.317	30.987
20-02-2023	08:43:11.716	93.193	30.979
20-02-2023	08:43:16.717	93.278	30.983
20-02-2023	08:43:21.717	93.178	30.978
20-02-2023	08:43:26.716	93.240	30.978
20-02-2023	08:43:31.716	93.260	30.980
20-02-2023	08:43:36.719	93.189	30.977
20-02-2023	08:43:41.723	93.090	30.978
20-02-2023	08:43:46.720	93.020	30.978
20-02-2023	08:43:51.719	93.028	30.979
20-02-2023	08:43:56.721	93.112	30.977
20-02-2023	08:44:01.720	92.970	30.980
20-02-2023	08:44:06.722	93.203	30.970
20-02-2023	08:44:11.729	92.991	30.970
20-02-2023	08:44:16.720	92.886	30.972
20-02-2023	08:44:21.721	92.954	30.973
20-02-2023	08:44:26.721	93.593	30.976
20-02-2023	08:44:31.724	93.805	30.971
20-02-2023	08:44:36.721	93.788	30.967
20-02-2023	08:44:41.720	93.634	30.971
20-02-2023	08:44:46.723	93.608	30.969
20-02-2023	08:44:51.722	93.695	30.967
20-02-2023	08:44:56.721	93.632	30.964
20-02-2023	08:45:01.721	93.558	30.964
20-02-2023	08:45:06.722	93.491	30.971
20-02-2023	08:45:11.744	93.549	30.972
20-02-2023	08:45:16.721	93.559	30.972
20-02-2023	08:45:21.724	93.681	30.971
20-02-2023	08:45:26.723	93.554	30.973
20-02-2023	08:45:31.721	93.637	30.974
20-02-2023	08:45:36.731	93.661	30.973
20-02-2023	08:45:41.721	93.800	30.974
20-02-2023	08:45:46.725	93.756	30.981
20-02-2023	08:45:51.722	93.702	30.981
20-02-2023	08:45:56.724	93.752	30.976
20-02-2023	08:46:01.725	93.868	30.975
20-02-2023	08:46:06.725	93.813	30.977
20-02-2023	08:46:11.722	93.873	30.976
20-02-2023	08:46:16.725	93.919	30.976
20-02-2023	08:46:21.725	93.940	30.983
20-02-2023	08:46:26.724	93.937	30.981
20-02-2023	08:46:31.723	93.973	30.982
20-02-2023	08:46:36.724	93.994	30.987
20-02-2023	08:46:41.724	94.077	30.985
20-02-2023	08:46:46.725	94.009	30.984
20-02-2023	08:46:51.724	94.088	30.983
20-02-2023	08:46:56.724	94.090	30.986
20-02-2023	08:47:01.746	94.098	30.985
20-02-2023	08:47:06.730	94.105	30.989
20-02-2023	08:47:11.727	94.121	30.990
20-02-2023	08:47:16.728	94.252	30.988
20-02-2023	08:47:21.727	94.247	30.986
20-02-2023	08:47:26.729	94.216	30.984
20-02-2023	08:47:31.726	94.265	30.988
20-02-2023	08:47:36.728	94.256	30.984
20-02-2023	08:47:41.727	94.283	30.984
20-02-2023	08:47:46.727	94.230	30.986
20-02-2023	08:47:51.728	94.350	30.983
20-02-2023	08:47:56.727	94.226	30.988
20-02-2023	08:48:01.729	94.390	30.984
20-02-2023	08:48:06.731	94.337	30.984
20-02-2023	08:48:11.733	94.427	30.985
20-02-2023	08:48:16.730	94.363	30.980
20-02-2023	08:48:21.730	94.484	30.982
20-02-2023	08:48:26.742	94.353	30.977
20-02-2023	08:48:31.735	94.552	30.978
20-02-2023	08:48:36.737	94.445	30.979
20-02-2023	08:48:41.736	94.606	30.977
20-02-2023	08:48:46.736	94.502	30.978
20-02-2023	08:48:51.736	94.615	30.978
20-02-2023	08:48:56.737	94.605	30.979
20-02-2023	08:49:01.738	94.714	30.977
20-02-2023	08:49:06.736	94.606	30.980
20-02-2023	08:49:11.737	94.614	30.979
20-02-2023	08:49:16.736	94.579	30.969
20-02-2023	08:49:21.737	94.657	30.968
20-02-2023	08:49:26.737	94.742	30.976
20-02-2023	08:49:31.736	94.726	30.971
20-02-2023	08:49:36.738	94.733	30.975
20-02-2023	08:49:41.742	94.745	30.974
20-02-2023	08:49:46.739	94.741	30.976
20-02-2023	08:49:51.738	94.793	30.972
20-02-2023	08:49:56.738	94.789	30.970
20-02-2023	08:50:01.740	94.795	30.974
20-02-2023	08:50:06.738	94.786	30.975
20-02-2023	08:50:11.739	94.812	30.974
20-02-2023	08:50:16.741	94.850	30.974
20-02-2023	08:50:21.741	94.796	30.971
20-02-2023	08:50:26.740	95.030	30.974
20-02-2023	08:50:31.738	94.755	30.974
20-02-2023	08:50:36.740	94.907	30.972
20-02-2023	08:50:41.740	94.859	30.972
20-02-2023	08:50:46.740	94.869	30.975
20-02-2023	08:50:51.741	94.937	30.973
20-02-2023	08:50:56.739	94.929	30.972
20-02-2023	08:51:01.739	94.977	30.986
20-02-2023	08:51:06.740	94.995	30.979
20-02-2023	08:51:11.740	94.908	30.977
20-02-2023	08:51:16.740	95.034	30.976
20-02-2023	08:51:21.741	95.082	30.980
20-02-2023	08:51:26.750	95.031	30.976
20-02-2023	08:51:31.740	95.039	30.978
20-02-2023	08:51:36.740	94.993	30.985
20-02-2023	08:51:41.742	95.020	30.982
20-02-2023	08:51:46.741	95.024	30.983
20-02-2023	08:51:51.743	95.023	30.985
20-02-2023	08:51:56.743	95.076	30.981
20-02-2023	08:52:01.749	95.084	30.978
20-02-2023	08:52:06.742	95.091	30.977
20-02-2023	08:52:11.743	95.175	30.979
20-02-2023	08:52:16.745	95.075	30.983
20-02-2023	08:52:21.743	95.006	30.982
20-02-2023	08:52:26.743	94.308	30.985
20-02-2023	08:52:31.743	94.186	30.988
20-02-2023	08:52:36.743	94.061	30.985
20-02-2023	08:52:41.744	94.046	30.982
20-02-2023	08:52:46.744	94.068	30.983
20-02-2023	08:52:51.743	94.212	30.982
20-02-2023	08:52:56.744	94.254	30.980
20-02-2023	08:53:01.754	94.211	30.979
20-02-2023	08:53:06.743	94.292	30.981
20-02-2023	08:53:11.744	94.259	30.981
20-02-2023	08:53:16.744	94.188	30.983
20-02-2023	08:53:21.744	94.146	30.978
20-02-2023	08:53:26.752	94.374	30.977
20-02-2023	08:53:31.747	94.251	30.976
20-02-2023	08:53:36.744	94.252	30.975
20-02-2023	08:53:41.744	94.440	30.975
20-02-2023	08:53:46.746	94.263	30.974
20-02-2023	08:53:51.745	94.341	30.972
20-02-2023	08:53:56.744	94.455	30.973
20-02-2023	08:54:01.754	94.376	30.973
20-02-2023	08:54:06.744	94.435	30.968
20-02-2023	08:54:11.747	94.445	30.970
20-02-2023	08:54:16.746	94.352	30.969
20-02-2023	08:54:21.746	94.399	30.968
20-02-2023	08:54:26.745	94.379	30.964
20-02-2023	08:54:31.745	94.411	30.966
20-02-2023	08:54:36.760	94.411	30.977
20-02-2023	08:54:41.746	94.301	30.982
20-02-2023	08:54:46.746	94.382	30.979
20-02-2023	08:54:51.747	94.319	30.977
20-02-2023	08:54:56.747	94.315	30.983
20-02-2023	08:55:01.753	94.237	30.976
20-02-2023	08:55:06.747	94.432	30.976
20-02-2023	08:55:11.746	94.306	30.976
20-02-2023	08:55:16.750	94.381	30.977
20-02-2023	08:55:21.746	94.369	30.977
20-02-2023	08:55:26.747	94.357	30.975
20-02-2023	08:55:31.747	94.240	30.973
20-02-2023	08:55:36.746	94.126	30.980
20-02-2023	08:55:41.750	94.380	30.983
20-02-2023	08:55:46.749	94.162	30.980
20-02-2023	08:55:51.748	94.213	30.978
20-02-2023	08:55:56.749	94.228	30.977
20-02-2023	08:56:01.747	94.126	30.972
20-02-2023	08:56:06.748	94.165	30.980
20-02-2023	08:56:11.747	94.130	30.984
20-02-2023	08:56:16.747	94.221	30.981
20-02-2023	08:56:21.748	94.102	30.988
20-02-2023	08:56:26.747	94.051	30.986
20-02-2023	08:56:31.759	93.945	30.981
20-02-2023	08:56:36.749	94.023	30.983
20-02-2023	08:56:41.747	94.033	30.987
20-02-2023	08:56:46.756	93.949	30.992
20-02-2023	08:56:51.747	93.968	30.993
20-02-2023	08:56:56.749	93.886	30.994
20-02-2023	08:57:01.755	93.791	30.995
20-02-2023	08:57:06.748	93.775	30.990
20-02-2023	08:57:11.748	93.816	30.991
20-02-2023	08:57:16.751	93.837	30.996
20-02-2023	08:57:21.751	93.653	30.997
20-02-2023	08:57:26.751	93.714	30.994
20-02-2023	08:57:31.752	93.586	30.993
20-02-2023	08:57:36.750	93.631	30.992
20-02-2023	08:57:41.750	93.535	30.996
20-02-2023	08:57:46.751	93.401	30.994
20-02-2023	08:57:51.755	93.430	30.995
20-02-2023	08:57:56.752	93.430	30.994
20-02-2023	08:58:01.752	93.496	30.992
20-02-2023	08:58:06.753	93.473	30.991
20-02-2023	08:58:11.758	93.463	30.992
20-02-2023	08:58:16.752	93.303	30.995
20-02-2023	08:58:21.753	93.293	30.990
20-02-2023	08:58:26.753	93.201	30.991
20-02-2023	08:58:31.753	93.250	30.994
20-02-2023	08:58:36.753	93.224	30.995
20-02-2023	08:58:41.754	93.191	30.987
20-02-2023	08:58:46.761	93.249	30.987
20-02-2023	08:58:51.753	93.089	30.988
20-02-2023	08:58:56.757	93.096	30.990
20-02-2023	08:59:01.755	93.051	30.988
20-02-2023	08:59:06.756	93.069	30.988
20-02-2023	08:59:11.755	92.934	30.988
20-02-2023	08:59:16.757	92.930	30.985
20-02-2023	08:59:21.756	92.807	30.985
20-02-2023	08:59:26.758	92.894	30.986
20-02-2023	08:59:31.756	92.753	30.992
20-02-2023	08:59:36.757	92.798	30.986
20-02-2023	08:59:41.757	92.729	30.985
20-02-2023	08:59:46.757	92.674	30.985
20-02-2023	08:59:51.757	92.570	30.986
20-02-2023	08:59:56.822	92.630	30.985
20-02-2023	09:00:01.760	92.544	30.985
20-02-2023	09:00:06.770	92.570	30.985
20-02-2023	09:00:11.760	92.601	30.986
20-02-2023	09:00:16.761	92.557	30.981
20-02-2023	09:00:21.765	92.435	30.976
20-02-2023	09:00:26.760	93.091	30.988
20-02-2023	09:00:31.760	93.144	30.986
20-02-2023	09:00:36.765	93.128	30.985
20-02-2023	09:00:41.760	93.124	30.980
20-02-2023	09:00:46.760	93.077	30.984
20-02-2023	09:00:51.761	93.028	30.984
20-02-2023	09:00:56.762	93.163	30.980
20-02-2023	09:01:01.760	93.141	30.986
20-02-2023	09:01:06.768	93.221	30.983
20-02-2023	09:01:11.760	93.247	30.982
20-02-2023	09:01:16.761	93.334	30.986
20-02-2023	09:01:21.760	93.260	30.988
20-02-2023	09:01:26.760	93.453	30.984
20-02-2023	09:01:31.761	93.546	30.993
20-02-2023	09:01:36.778	93.712	30.995
20-02-2023	09:01:41.763	93.668	30.993
20-02-2023	09:01:46.761	93.759	30.993
20-02-2023	09:01:51.833	93.857	30.998
20-02-2023	09:01:56.760	93.862	30.995
20-02-2023	09:02:01.763	93.883	30.992
20-02-2023	09:02:06.771	93.975	30.997
20-02-2023	09:02:11.761	94.094	31.000
20-02-2023	09:02:16.762	94.137	31.000
20-02-2023	09:02:21.764	94.179	30.996
20-02-2023	09:02:26.763	94.305	31.000
20-02-2023	09:02:31.762	94.283	31.000
20-02-2023	09:02:36.762	94.335	31.002
20-02-2023	09:02:41.762	94.456	31.003
20-02-2023	09:02:46.764	94.595	31.003
20-02-2023	09:02:51.780	94.556	31.000
20-02-2023	09:02:56.765	94.514	31.001
20-02-2023	09:03:01.762	94.656	30.999
20-02-2023	09:03:06.774	94.646	30.997
20-02-2023	09:03:11.763	94.712	30.994
20-02-2023	09:03:16.767	94.869	30.995
20-02-2023	09:03:21.765	94.889	30.987
20-02-2023	09:03:26.763	94.983	30.990
20-02-2023	09:03:31.762	94.982	30.987
20-02-2023	09:03:36.762	94.955	30.996
20-02-2023	09:03:41.765	95.111	30.996
20-02-2023	09:03:46.806	95.124	30.993
20-02-2023	09:03:51.764	95.167	30.995
20-02-2023	09:03:56.763	95.188	30.990
20-02-2023	09:04:01.763	95.138	30.993
20-02-2023	09:04:06.764	95.205	30.988
20-02-2023	09:04:11.765	95.263	30.984
20-02-2023	09:04:16.764	95.227	30.986
20-02-2023	09:04:21.764	95.240	30.984
20-02-2023	09:04:26.766	95.256	30.986
20-02-2023	09:04:31.771	95.302	30.984
20-02-2023	09:04:36.765	95.331	30.987
20-02-2023	09:04:41.765	95.364	30.987
20-02-2023	09:04:46.765	95.447	30.984
20-02-2023	09:04:51.765	95.360	30.987
20-02-2023	09:04:56.765	95.385	30.989
20-02-2023	09:05:01.765	95.573	30.985
20-02-2023	09:05:06.767	95.521	30.986
20-02-2023	09:05:11.766	95.642	30.982
20-02-2023	09:05:16.768	95.518	30.987
20-02-2023	09:05:21.768	95.639	30.985
20-02-2023	09:05:26.766	95.569	30.987
20-02-2023	09:05:31.767	95.456	30.982
20-02-2023	09:05:36.770	95.670	30.987
20-02-2023	09:05:41.767	95.600	30.982
20-02-2023	09:05:46.767	95.588	30.982
20-02-2023	09:05:51.767	95.652	30.983
20-02-2023	09:05:56.768	95.698	30.987
20-02-2023	09:06:01.769	95.693	30.990
20-02-2023	09:06:06.787	95.715	30.990
20-02-2023	09:06:11.768	95.604	30.989
20-02-2023	09:06:16.770	95.703	30.990
20-02-2023	09:06:21.771	95.790	30.993
20-02-2023	09:06:26.769	95.760	30.990
20-02-2023	09:06:31.768	95.807	30.993
20-02-2023	09:06:36.774	95.751	30.987
20-02-2023	09:06:41.768	95.772	30.993
20-02-2023	09:06:46.768	95.835	30.990
20-02-2023	09:06:51.769	95.770	30.989
20-02-2023	09:06:56.768	95.710	30.992
20-02-2023	09:07:01.769	95.846	31.002
20-02-2023	09:07:06.769	95.758	30.997
20-02-2023	09:07:11.771	95.891	31.002
20-02-2023	09:07:16.768	95.856	30.995
20-02-2023	09:07:21.769	95.850	30.993
20-02-2023	09:07:26.770	95.804	30.997
20-02-2023	09:07:31.769	95.895	30.994
20-02-2023	09:07:36.769	95.918	30.995
20-02-2023	09:07:41.770	95.888	30.990
20-02-2023	09:07:46.772	95.802	30.993
20-02-2023	09:07:51.772	95.876	30.995
20-02-2023	09:07:56.774	95.838	30.992
20-02-2023	09:08:01.771	95.950	30.992
20-02-2023	09:08:06.771	95.814	30.990
20-02-2023	09:08:11.772	95.840	30.988
20-02-2023	09:08:16.772	95.891	30.987
20-02-2023	09:08:21.770	95.830	30.988
20-02-2023	09:08:26.771	95.381	31.014
20-02-2023	09:08:31.771	95.057	30.987
20-02-2023	09:08:36.771	94.954	30.984
20-02-2023	09:08:41.790	94.999	30.985
20-02-2023	09:08:46.770	94.956	30.984
20-02-2023	09:08:51.774	95.028	30.985
20-02-2023	09:08:56.771	95.073	30.984
20-02-2023	09:09:01.772	95.058	30.986
20-02-2023	09:09:06.794	95.105	30.983
20-02-2023	09:09:11.773	95.095	30.983
20-02-2023	09:09:16.790	95.064	30.981
20-02-2023	09:09:21.772	95.087	30.982
20-02-2023	09:09:26.775	95.128	30.976
20-02-2023	09:09:31.772	95.076	30.981
20-02-2023	09:09:36.772	95.014	30.975
20-02-2023	09:09:41.775	95.051	30.977
20-02-2023	09:09:46.773	95.033	30.981
20-02-2023	09:09:51.773	95.087	30.978
20-02-2023	09:09:56.773	95.041	30.979
20-02-2023	09:10:01.773	95.009	30.979
20-02-2023	09:10:06.773	95.041	30.980
20-02-2023	09:10:11.774	95.131	30.985
20-02-2023	09:10:16.773	94.985	30.987
20-02-2023	09:10:21.772	95.053	30.983
20-02-2023	09:10:26.773	95.015	30.979
20-02-2023	09:10:31.775	95.089	30.979
20-02-2023	09:10:36.774	95.057	30.982
20-02-2023	09:10:41.775	94.918	30.983
20-02-2023	09:10:46.774	95.051	30.985
20-02-2023	09:10:51.774	94.938	30.988
20-02-2023	09:10:56.775	95.032	30.997
20-02-2023	09:11:01.775	94.877	30.997
20-02-2023	09:11:06.778	94.912	30.991
20-02-2023	09:11:11.774	94.898	30.987
20-02-2023	09:11:16.776	94.851	30.994
20-02-2023	09:11:21.775	94.814	30.996
20-02-2023	09:11:26.775	94.764	30.999
20-02-2023	09:11:31.775	94.836	30.999
20-02-2023	09:11:36.776	94.882	30.994
20-02-2023	09:11:41.792	94.704	30.994
20-02-2023	09:11:46.775	94.693	31.002
20-02-2023	09:11:51.775	94.764	31.000
20-02-2023	09:11:56.775	94.586	31.000
20-02-2023	09:12:01.776	94.632	31.003
20-02-2023	09:12:06.776	94.609	31.007
20-02-2023	09:12:11.775	94.564	31.007
20-02-2023	09:12:16.777	94.528	31.000
20-02-2023	09:12:21.776	94.486	31.002
20-02-2023	09:12:26.776	94.417	30.996
20-02-2023	09:12:31.776	94.351	31.005
20-02-2023	09:12:36.775	94.380	30.999
20-02-2023	09:12:41.779	94.450	30.995
20-02-2023	09:12:46.777	94.482	30.994
20-02-2023	09:12:51.776	94.456	30.996
20-02-2023	09:12:56.777	94.300	30.997
20-02-2023	09:13:01.777	94.295	31.001
20-02-2023	09:13:06.776	94.229	30.996
20-02-2023	09:13:11.779	94.168	30.998
20-02-2023	09:13:16.785	94.142	30.991
20-02-2023	09:13:21.779	94.175	30.995
20-02-2023	09:13:26.779	94.051	30.995
20-02-2023	09:13:31.780	94.056	30.998
20-02-2023	09:13:36.780	94.115	30.994
20-02-2023	09:13:41.780	94.148	30.993
20-02-2023	09:13:46.779	93.973	30.987
20-02-2023	09:13:51.781	94.010	30.985
20-02-2023	09:13:56.779	93.964	30.990
20-02-2023	09:14:01.780	93.895	30.987
20-02-2023	09:14:06.779	93.946	30.993
20-02-2023	09:14:11.780	93.850	30.993
20-02-2023	09:14:16.783	93.696	30.988
20-02-2023	09:14:21.783	93.784	30.991
20-02-2023	09:14:26.783	93.670	30.994
20-02-2023	09:14:31.784	93.696	30.992
20-02-2023	09:14:36.785	93.608	30.990
20-02-2023	09:14:41.785	93.597	30.989
20-02-2023	09:14:46.786	93.624	30.994
20-02-2023	09:14:51.784	93.478	30.990
20-02-2023	09:14:56.786	93.576	30.985
20-02-2023	09:15:01.786	93.464	30.983
20-02-2023	09:15:06.784	93.353	30.985
20-02-2023	09:15:11.784	93.390	30.982
20-02-2023	09:15:16.786	93.302	30.986
20-02-2023	09:15:21.785	93.292	30.982
20-02-2023	09:15:26.812	93.303	30.989
20-02-2023	09:15:31.784	93.226	30.986
20-02-2023	09:15:36.785	93.173	30.989
20-02-2023	09:15:41.786	93.183	30.993
20-02-2023	09:15:46.784	93.064	30.992
20-02-2023	09:15:51.784	93.025	30.984
20-02-2023	09:15:56.786	93.067	30.988
20-02-2023	09:16:01.785	93.078	30.987
20-02-2023	09:16:06.784	92.867	30.990
20-02-2023	09:16:11.784	92.807	30.991
20-02-2023	09:16:16.786	92.857	30.989
20-02-2023	09:16:21.785	92.746	30.988
20-02-2023	09:16:26.786	93.276	30.998
20-02-2023	09:16:31.786	93.607	30.999
20-02-2023	09:16:36.787	93.544	30.998
20-02-2023	09:16:41.786	93.465	31.001
20-02-2023	09:16:46.786	93.478	30.999
20-02-2023	09:16:51.788	93.511	30.995
20-02-2023	09:16:56.786	93.503	30.997
20-02-2023	09:17:01.787	93.561	31.000
20-02-2023	09:17:06.787	93.572	31.005
20-02-2023	09:17:11.788	93.543	31.007
20-02-2023	09:17:16.786	93.657	31.007
20-02-2023	09:17:21.788	93.712	31.000
20-02-2023	09:17:26.787	93.754	31.002
20-02-2023	09:17:31.788	93.706	31.002
20-02-2023	09:17:36.791	93.886	31.005
20-02-2023	09:17:41.790	93.903	31.011
20-02-2023	09:17:46.788	93.948	31.014
20-02-2023	09:17:51.791	94.012	31.013
20-02-2023	09:17:56.787	94.126	31.010
20-02-2023	09:18:01.788	94.115	31.016
20-02-2023	09:18:06.788	94.118	31.013
20-02-2023	09:18:11.804	94.262	31.010
20-02-2023	09:18:16.787	94.321	31.007
20-02-2023	09:18:21.789	94.418	31.007
20-02-2023	09:18:26.789	94.411	31.009
20-02-2023	09:18:31.790	94.445	31.013
20-02-2023	09:18:36.789	94.570	31.012
20-02-2023	09:18:41.789	94.637	31.008
20-02-2023	09:18:46.799	94.596	31.007
20-02-2023	09:18:51.789	94.626	31.005
20-02-2023	09:18:56.799	94.604	31.003
20-02-2023	09:19:01.789	94.641	31.000
20-02-2023	09:19:06.790	94.733	31.000
20-02-2023	09:19:11.792	94.850	31.001
20-02-2023	09:19:16.791	94.856	30.999
20-02-2023	09:19:21.790	94.846	31.001
20-02-2023	09:19:26.794	94.942	30.998
20-02-2023	09:19:31.793	94.891	31.002
20-02-2023	09:19:36.793	95.150	30.998
20-02-2023	09:19:41.792	95.068	31.001
20-02-2023	09:19:46.791	95.081	31.002
20-02-2023	09:19:51.794	95.144	30.997
20-02-2023	09:19:56.802	95.178	30.997
20-02-2023	09:20:01.793	95.190	30.995
20-02-2023	09:20:06.797	95.256	30.998
20-02-2023	09:20:11.792	95.223	31.000
20-02-2023	09:20:16.792	95.320	31.002
20-02-2023	09:20:21.792	95.301	31.004
20-02-2023	09:20:26.793	95.400	31.005
20-02-2023	09:20:31.792	95.365	31.007
20-02-2023	09:20:36.792	95.353	31.007
20-02-2023	09:20:41.793	95.268	31.001
20-02-2023	09:20:46.792	95.338	30.996
20-02-2023	09:20:51.792	95.489	31.008
20-02-2023	09:20:56.801	95.423	31.003
20-02-2023	09:21:01.793	95.477	30.998
20-02-2023	09:21:06.792	95.451	31.003
20-02-2023	09:21:11.794	95.432	31.000
20-02-2023	09:21:16.792	95.636	31.001
20-02-2023	09:21:21.793	95.556	31.004
20-02-2023	09:21:26.792	95.674	31.003
20-02-2023	09:21:31.799	95.619	31.007
20-02-2023	09:21:36.793	95.463	31.006
20-02-2023	09:21:41.798	95.591	31.008
20-02-2023	09:21:46.794	95.727	31.013
20-02-2023	09:21:51.793	95.686	31.007
20-02-2023	09:21:56.794	95.564	31.000
20-02-2023	09:22:01.796	95.606	31.004
20-02-2023	09:22:06.795	95.762	31.003
20-02-2023	09:22:11.795	95.746	31.005
20-02-2023	09:22:16.795	95.722	31.004
20-02-2023	09:22:21.796	95.753	31.005
20-02-2023	09:22:26.795	95.815	30.996
20-02-2023	09:22:31.795	95.752	31.004
20-02-2023	09:22:36.796	95.724	31.002
20-02-2023	09:22:41.796	95.784	30.998
20-02-2023	09:22:46.795	95.635	31.003
20-02-2023	09:22:51.795	95.827	30.998
20-02-2023	09:22:56.795	95.773	30.999
20-02-2023	09:23:01.796	95.764	31.000
20-02-2023	09:23:06.803	95.780	31.001
20-02-2023	09:23:11.796	95.839	30.996
20-02-2023	09:23:16.796	95.821	30.996
20-02-2023	09:23:21.798	95.884	30.994
20-02-2023	09:23:26.798	95.936	30.994
20-02-2023	09:23:31.797	95.788	30.996
20-02-2023	09:23:36.806	95.873	30.990
20-02-2023	09:23:41.797	95.778	30.990
20-02-2023	09:23:46.797	95.861	30.988
20-02-2023	09:23:51.810	95.980	30.989
20-02-2023	09:23:56.797	95.853	30.985
20-02-2023	09:24:01.797	95.958	30.989
20-02-2023	09:24:06.799	95.756	30.992
20-02-2023	09:24:11.798	95.962	30.991
20-02-2023	09:24:16.798	95.889	30.988
20-02-2023	09:24:21.798	95.892	30.990
20-02-2023	09:24:26.799	95.373	31.136
20-02-2023	09:24:31.799	95.017	30.995
20-02-2023	09:24:36.799	94.920	30.988
20-02-2023	09:24:41.799	94.877	30.986
20-02-2023	09:24:46.798	94.904	30.983
20-02-2023	09:24:51.799	95.003	30.985
20-02-2023	09:24:56.799	95.043	30.988
20-02-2023	09:25:01.802	94.996	30.986
20-02-2023	09:25:06.800	95.071	30.984
20-02-2023	09:25:11.800	95.036	30.990
20-02-2023	09:25:16.802	95.054	30.990
20-02-2023	09:25:21.799	95.024	30.987
20-02-2023	09:25:26.802	95.063	30.985
20-02-2023	09:25:31.802	94.995	30.989
20-02-2023	09:25:36.799	95.097	30.983
20-02-2023	09:25:41.802	95.012	30.988
20-02-2023	09:25:46.801	94.989	30.986
20-02-2023	09:25:51.800	95.007	30.994
20-02-2023	09:25:56.802	95.067	30.994
20-02-2023	09:26:01.802	95.089	30.990
